year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID
2015,no-esg,FARADAY TECHNOLOGY CORP.,,,1.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Wang Juncheng with Shareholder No.197 as Non-Independent Director,zKBDv8617
2018,gg,SIEMENS GAMESA RENEWABLE ENERGY SA,SGRE,,0.0,0,Company-Specific -- Miscellaneous,"Approve Commitments Made in Connection with the Maintenance in Spain of the Registered Office, the Operational Headquarters of the Parent Company of the Group and the Headquarters of the Onshore Business",59LMgXE8A
2018,gg,SIEMENS GAMESA RENEWABLE ENERGY SA,SGRE,,1.0,1,Company-Specific -- Miscellaneous,Approve Strengthening of the Company's Corporate Governance Regarding Related Party Transactions for the Protection of Minority Shareholders Against the Risk Management by the Majority Shareholder,32w3GP0l9
2016,no-esg,HONG KONG EXCHANGES AND CLEARING LTD,HKXCY,,0.0,0,Elect Directors (Opposition Slate),"Elect Chin Chi Kin, Edward as Director",4Rkg8KNNn
2014,gg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Miscellaneous -- Equity Related,Approve EUR 483.1 Million Pool of Authorized Capital,O65AnjlQ
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Amend Articles/Bylaws/Charter -- Non-Routine.,Amend Articles Re: Decision Making of the Management Board; Chair of the Supervisory Board; Majority Requirements for Certain AGM Resolutions,Wpg7OvBg
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Ronny Pecik to the Supervisory Board,LWgVlRop
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Oscar von Hauske to the Supervisory Board,K9OVkRnl
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Reinhard Kraxner to the Supervisory Board,JWZ9jRm9
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Carlos Jarque to the Supervisory Board,GWZV7Ejr
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Stefan Pinter to the Supervisory Board,EWlV7B5m
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Alejyndro Cantu to the Supervisory Board,DWRV7A5A
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Carlos Garcia to the Supervisory Board,B9gY7y52
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Rudolf Kemler to the Supervisory Board,AKnY7x57
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Guenter Leonhartsberger to the Supervisory Board,NWx6nRqm
2014,no-esg,TELEKOM AUSTRIA AG,TKAGY,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Esilabetta Castiglioni to the Supervisory Board,MWjVm6pP
2010,env,MIRANT CORPORATION,MIR,public pension,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,gMmG41Zr
2010,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Wu Xiaogen as Independent Non-Executive Director,0D8jo37v
2010,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Ma Weihua as Independent Non-Executive Director,9Y9vAXNx
2011,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Fu Chengyu as Non-Executive Director,rV2Wvg2w
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Liu Yun as Supervisor,BLnGoD6LX
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Liu Zhongyun as Supervisor,D90KNG89x
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Zhou Hengyou as Supervisor,E9PLOJx9v
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Zou Huiping as Supervisor,G59NnL857
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Liu Yun as Supervisor,L8Pm6Q50j
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Liu Zhongyun as Supervisor,gLkWYAogr
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Zhou Hengyou as Supervisor,jqnWQErly
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Zou Huiping as Supervisor,kZoWQGvmJ
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Li Chunguang as Director,mQ2mOz8XE
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Zhang Jianhua as Director,nrY0xA7JY
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Wang Zhigang as Director,oQvoVB8JA
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Dai Houliang as Director,pQRp8DBVX
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Zhang Haichao as Director,qYVq7E68D
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Jiao Fangzheng as Director,rREr8GB7B
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Jiang Xiaoming as Director,wmEzVN2gg
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Andrew Y. Yan as Director,xvVAn08jz
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Bao Guoming as Director,yr6Bo47kz
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Tang Min as Director,zKBDv8Ql5
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Fan Gang as Director,APQzNLWO7
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Wang Yupu as Director,l5vlxyX67
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Wang Yupu as Director,1rYOWknpo
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Li Chunguang as Director,l5vlxyEy1
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Fan Gang as Director,gLxOZqMqr
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Tang Min as Director,wmEzVN7NX
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Bao Guoming as Director,voYylMLMn
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Jiang Xiaoming as Director,gLxOZWGDl
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Jiao Fangzheng as Director,qYVq7ELEy
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Zhang Haichao as Director,pQRp8DLDy
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Dai Houliang as Director,oQvoVBXBL
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Wang Zhigang as Director,nrY0xA6Ap
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Zhang Jianhua as Director,mQ2mOzNz3
2015,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Andrew Y. Yan as Director,rREr8GVGL
2017,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Zhao Dong as Supervisor,wmELK7GrX
2016,no-esg,"SUPPORT.COM, INC.",SPRT,,0.0,-1,Elect Directors (Opposition Slate),Elect Director Eric Singer,32j7l39zp
2016,no-esg,"SUPPORT.COM, INC.",SPRT,,0.0,-1,Elect Directors (Opposition Slate),Elect Director Joshua E. Schechter,2vg6RX9yA
2016,no-esg,"SUPPORT.COM, INC.",SPRT,,0.0,-1,Elect Directors (Opposition Slate),Elect Director Bradley L. Radoff,1rY5jM90q
2016,no-esg,"SUPPORT.COM, INC.",SPRT,,0.0,-1,Elect Directors (Opposition Slate),Elect Director Brian J. Kelley,ZVw54gWAg
2016,no-esg,"SUPPORT.COM, INC.",SPRT,,0.0,-1,Elect Directors (Opposition Slate),Elect Director Richard Bloom,YvQ46ZMzY
2014,gg,DENDREON CORPORATION,DNDNQ,other,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,zYmDmVz7
2010,env,BIGLARI HOLDINGS INC.,BH,Special Interest,0.0,0,Animal Slaughter Methods,Purchase Poultry from Suppliers Using CAK,O9lzqE2g
2012,env,BIGLARI HOLDINGS INC.,BH,Special Interest,0.0,0,Animal Welfare,Adopt Cage-Free Eggs Purchasing Policy,171MjxDP
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),Elect Directors Nicholas J. Swenson,9Qpn82XQz
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),Elect Directors James W. Stryker,0V24g93VN
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),"Elect Directors Stephen J. Lombardo, III",gLxv5kXLj
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),Elect Directors Thomas R. Lujan,jqvy2nJq4
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),Elect Directors Seth G. Barkett,l5vAOp651
2015,no-esg,BIGLARI HOLDINGS INC.,BH,,0.0,-1,Elect Directors (Opposition Slate),Elect Directors Ryan P. Buckley,kZwz5oMZv
2016,gg,BIGLARI HOLDINGS INC.,BH,Special Interest,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,ZV0pxLYMg
2017,gg,BIGLARI HOLDINGS INC.,BH,other,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,86EOnkBRj
2015,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Set Maximum Limit on Name Transfer Fees in Margin Trading at the Group's Securities Companies,l570PxE5g
2015,env,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Social Proposal,Amend Articles to Prohibit Gender Discrimination when Facing Customers,kZVWNgG8x
2016,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Require Brokerage Subsidiary to Offer Men's Discount,N90GR58Wv
2016,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Hand over Petition Calling for Abolition of Negative Interest Rate Policy to Governor of the Bank of Japan,MQ1X659WG
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Special Committee on Expressing the Company's Opinion on Recent Actions by Justice Minister Katsutoshi Kaneda,yrXxRyOJ6
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Prohibit Discriminatory Treatment of Activist Investors,xv1wQxN7l
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Special Investigation Committee on Loans to K.K. Kenko,zKXy0zNxq
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions on Recruitment and Offer of Senior Positions to Women Who Interrupted Their Careers for Childbirth,wmrvPw8Rr
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,"Amend Articles to Create System that Enables Employees to be Reinstated after Running for Office in National Elections, Local Assembly Elections, and Elections for the Heads of Local Governments",l57NAgV8j
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Allow Inclusion of Shareholder Proposals in Convocation Notice with the Upper Limit of 100 at Minimum,qYZmJnXM7
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions Allowing Shareholders to Nominate Director Candidates to Nomination Committee and Its Equal Treatment,pQ2lGm6XQ
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions on Communications and Responses between Shareholders and Directors,oQykEl96Y
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Disclose Director Training Policy,nrOjDkVN5
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Hand over Petition Calling for Refraining of Strongly Pursuing Negative Interest Rate Policy to Governor of the Bank of Japan,D98lBo7J6
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Liaison for Reporting Concerns to Audit Committee,rR9nKoNM2
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions on Communications and Responses between Shareholders and Directors,Q07BVGRKM
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Disclose Director Training Policy,PZQARE8Ky
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,"Amend Articles to Create System that Enables Employees to be Reinstated after Running for Office in National Elections, Local Assembly Elections, and Elections for the Heads of Local Governments",N90yPBRKm
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions Allowing Shareholders to Nominate Director Candidates to Nomination Committee and Its Equal Treatment,Ro1DWJ7Kz
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Allow Inclusion of Shareholder Proposals in Convocation Notice with the Upper Limit of 100 at Minimum,VPQK1j92B
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Liaison for Reporting Concerns to Audit Committee,W7qX20RK4
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Hand over Petition Calling for Refraining of Strongly Pursuing Negative Interest Rate Policy to Governor of the Bank of Japan,59LXj4gwq
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Special Investigation Committee on Loans to K.K. Kenko,2vWQ6NEqj
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Special Committee on Expressing the Company's Opinion on Recent Actions by Justice Minister Katsutoshi Kaneda,1r4P5NDp0
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Prohibit Discriminatory Treatment of Activist Investors,ZV0N5nRG2
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Amend Ordinary Business Items,Amend Articles to Add Provisions on Recruitment and Offer of Senior Positions to Women Who Interrupted Their Careers for Childbirth,Yv5N4mRYO
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Appoint Shareholder Director Nominee Lucian Bebchuk in place of Haruka Matsuyama,BL8RE1mqJ
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Appoint Shareholder Director Nominee Lucian Bebchuk in place of Haruka Matsuyama,4RkYKWn1V
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Remove Existing Directors,Remove Director Haruka Matsuyama from Office,APm5g5PE3
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Remove Existing Directors,Remove Director Haruka Matsuyama from Office,3295P56Np
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.077,0,Require Independent Board Chairman,Amend Articles to Separate Chairman of the Board and CEO,kZ7DkJnZX
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Require Independent Board Chairman,Amend Articles to Separate Chairman of the Board and CEO,MQ1oPYv9O
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.077,0,Increase Disclosure of Executive Compensation,Amend Articles to Require Individual Compensation Disclosure for Directors,jqL3l64K5
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Increase Disclosure of Executive Compensation,Amend Articles to Require Individual Compensation Disclosure for Directors,L8nqoWEkX
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific Board-Related,Amend Articles to Mandate Holding of Meetings Consisting Solely of Outside Directors,vojnxjr1n
2017,no-esg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific Board-Related,Amend Articles to Mandate Holding of Meetings Consisting Solely of Outside Directors,XoMyXM9Zl
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.077,0,Company-Specific -- Miscellaneous,Amend Articles to Require Company to Urge Subsidiaries Owning Shares in Allied Firms to Vote Shares Appropriately,mQykP6Q29
2017,gg,MITSUBISHI UFJ FINANCIAL GROUP,MTU,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Require Company to Urge Subsidiaries Owning Shares in Allied Firms to Vote Shares Appropriately,Oy8GRkg9E
2018,no-esg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Amend Ordinary Business Items,Amend Articles to Disclose Reason for Compulsory Termination of Account,yrXxR3XlW
2018,no-esg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Amend Ordinary Business Items,Amend Articles to Reconsider Customer Service for Socially Vulnerable,xv1wQ31qr
2018,no-esg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Amend Ordinary Business Items,Amend Articles to Establish Special Investigation Committee on Transactional Relationship with Kenko Tokina Corporation,wmrvP3r9w
2018,no-esg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Remove Existing Directors,Remove Director Nobuyuki Hirano from the Board,vojArOGJg
2018,gg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Require Independent Board Chairman,Amend Articles to Separate Chairman of the Board and CEO,qYZD0Z8yy
2018,gg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Increase Disclosure of Executive Compensation,Amend Articles to Require Individual Compensation Disclosure for Directors,pQ730mn7y
2018,gg,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Require Company to Urge Subsidiaries Owning Shares in Allied Firms to Vote Shares Appropriately,rR9p6GOyk
2015,no-esg,"FLOWERS FOODS, INC.",FLO,,0.0,0,Double Trigger on Equity Plans,Pro-rata Vesting of Equity Awards,1rErEEgK3
