year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID,sponsor
2014,soc,AETNA INC.,AET,public pension,0.1,0,Political Activities and Action,Enhance Board Oversight of Political Contributions,RjZ7MpRL,New York State Common Retirement Fund
2014,soc,AETNA INC.,AET,public pension,0.1,0,Political Activities and Action,Amend Policy to Disclose Payments to Tax-Exempt Organizations,Vn495wY5,New York State Common Retirement Fund
2014,gg,ZIONS BANCORPORATION,ZION,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,kByyOxAv,"Armstrong, Gerald"
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Reappoint Da Hua Certified Public Accountants (special general partnership) as PRC Auditor and Ernst & Young as International Auditor and Authorize Management to Determine Their Remuneration,PgRGkB54,Shareholder
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Reappoint Da Hua Certified Public Accountants (special general partnership) as Internal Control Auditor and Authorize Management to Determine Their Remuneration,QjVXlD59,Shareholder
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Proposed Adjustment to Project Investment Plan,RkWXmE5E,Shareholder
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Reappoint Da Hua Certified Public Accountants (special general partnership) as PRC Auditor and Ernst & Young as International Auditor and Authorize Management to Determine Their Remuneration,RkWXmEMV,Shareholder
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Reappoint Da Hua Certified Public Accountants (special general partnership) as Internal Control Auditor and Authorize Management to Determine Their Remuneration,Vo1WqL5z,Shareholder
2014,gg,"INNER MONGOLIA YITAI COAL CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Proposed Adjustment to Project Investment Plan,Wp21rMwE,Shareholder
2014,gg,AETNA INC.,AET,public pension,0.1,0,Require Independent Board Chairman,Require Independent Board Chairman,n7BB85ER,New York City Pension Funds
2014,gg,UNITEDHEALTH GROUP INCORPORATED,UNH,Individual,0.091,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,Yq6ovY1Y,"Chevedden, John"
2014,soc,MONSTER BEVERAGE CORPORATION,MNST,public pension,1.0,1,Board Diversity,Adopt Policy and Report on Board Diversity,rV8YNELB,New York State Common Retirement Fund
2014,gg,MONSTER BEVERAGE CORPORATION,MNST,union,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,qLYD5Lmp,United Brotherhood of Carpenters Pension Fund
2014,gg,"STAPLES, INC.",SPLS,Individual,1.0,0,Require Independent Board Chairman,Require Independent Board Chairman,lXzzMG37,"Chevedden, John"
2014,env,NABORS INDUSTRIES LTD.,NBR,,1.0,1,Report on Sustainability,Report on Sustainability,lEBgB4q1,Appleseed Fund
2014,gg,NABORS INDUSTRIES LTD.,NBR,public pension,1.0,0,Company Specific-Governance Related,Amend Vote-Counting Methodology to Treat Broker Non-Votes as Having No Impact,oX6qE4Mz,California Public Employees' Retirement System
2014,gg,NABORS INDUSTRIES LTD.,NBR,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,mNQG64kr,"Central Laborers Pension, Welfare & Annuity Fund"
2014,gg,"TESLA, INC.",TSLA,Individual,1.0,1,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,pLR7jVQX,"McRitchie, James"
2014,env,DEVON ENERGY CORPORATION,DVN,public pension,0.091,0,Report on Climate Change,Report on Financial Risks of Climate Change,kXqKlkBx,New York State Common Retirement Fund
2014,gg,LIGAND PHARMACEUTICALS INCORPORATED,LGND,Individual,0.0,0,Company Specific-Governance Related,Approve Spin-off Agreement,WojD2BQW,Jasper J. Schaible
2014,gg,THE PRICELINE GROUP INC.,PCLN,Individual,0.1,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,zYvWZgMO,"Chevedden, John"
2014,gg,ACEA SPA,,,0.0,-1,Non-Employee Director Compensation,Approve Remuneration of Directors,DWAL3OQk,Shareholder
2014,gg,TW TELECOM INC.,TWTC,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,Xq11nn95,"Armstrong, Gerald"
2014,gg,"WAL-MART STORES, INC.",WMT,other,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,RkRRwPDL,Unknown
2014,gg,"NETFLIX, INC.",NFLX,union,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,oXQ7KlMN,United Brotherhood of Carpenters Pension Fund
2014,gg,"NETFLIX, INC.",NFLX,public pension,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,rBJJXXo4,New York City Pension Funds
2014,gg,"NETFLIX, INC.",NFLX,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,n6Z0rY1D,Florida State Board of Administration
2014,gg,GENERAL MOTORS COMPANY,GM,Individual,0.2,0,Require Independent Board Chairman,Require Independent Board Chairman,pBEE79Qm,"Barzotti, Joseph"
2014,gg,GENERAL MOTORS COMPANY,GM,Individual,0.1,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,oXYpQlRA,"Chevedden, John"
2014,env,"REVLON, INC.",REV,Special Interest,0.0,0,Animal Testing,Report on Animal Testing and Plans to Eliminate Testing,kMQlQ69E,People for the Ethical Treatment of Animals
2014,gg,"MERIT MEDICAL SYSTEMS, INC.",MMSI,Individual,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,q6GGDAQy,"Wigodsky, John"
2014,gg,"XENOPORT, INC.",XNPT,other,0.0,0,Company-Specific -- Miscellaneous,Repeal Certain Bylaw Amendments,NXPGgKLL,Unknown
2014,gg,"XENOPORT, INC.",XNPT,other,0.0,0,Company-Specific -- Miscellaneous,Repeal Certain Bylaw Amendments,Zv5gxG02,Unknown
2014,gg,"KIRKLAND'S, INC.",KIRK,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,qLYD5N9G,California State Teachers' Retirement System
2014,gg,"XENOPORT, INC.",XNPT,,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,QgNv8K4M,
2014,gg,"XENOPORT, INC.",XNPT,,0.0,-1,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,3VjOxrzp,
2014,soc,CATERPILLAR INC.,CAT,religious,1.0,1,Improve Human Rights Standards or Policies,Review and Amend Human Rights Policies,EWQpQwll,Presbyterian Church USA
2014,soc,CATERPILLAR INC.,CAT,public pension,0.083,0,Operations in High Risk Countries,Report on Controls to Ensure no Sales to Sudan,K97Z7Ajx,Connecticut Retirement Plans & Trust Funds
2014,gg,CATERPILLAR INC.,CAT,Individual,0.083,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,LWgM81Jp,"Chevedden, John"
2014,env,TARGET CORPORATION,TGT,Individual,0.0,0,Anti-Social Proposal,"Cease Discrimination in Hiring, Vendor Contracts, or Customer Relations",BEB0XZZY,"Strobhar, Thomas"
2014,gg,TARGET CORPORATION,TGT,Individual,0.1,0,Require Independent Board Chairman,Require Independent Board Chairman,AWwwA463,"Chevedden, John"
2014,gg,THE NORTH WEST COMPANY INC.,NNWWF,,0.0,0,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,SP 1: Submit Severance Agreement (Change-in-Control) to Shareholder Vote,ZrwkZ128,Shareholder
2014,gg,THE NORTH WEST COMPANY INC.,NNWWF,,0.0,0,Establish SERP Policy,SP 2: Establish SERP Policy,13DgPN6G,Shareholder
2014,gg,THE NORTH WEST COMPANY INC.,NNWWF,,0.0,0,Company-Specific -- Miscellaneous,SP 5: Cease to Deploy Capital in Geographic Areas Other Than Northern Canada and Alaska,4Vg2jXY2,Shareholder
2014,gg,TARGET CORPORATION,TGT,Individual,0.0,0,Limit Executive Compensation,Eliminate Perquisites,zYEVoG2y,Richard J. Will
2014,gg,"TRIPADVISOR, INC.",TRIP,union,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,oXQ7Krw3,United Brotherhood of Carpenters Pension Fund
2014,gg,BANK OF CHINA LIMITED,BACHY,,0.0,0,Company-Specific -- Miscellaneous,Approve Bank of China Limited Shareholder Return Plan for 2014 to 2016,JzL1g8lK,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Company-Specific -- Miscellaneous,Approve Dilution of Current Returns and Remedial Measures Upon Issuance of Preference Shares,KzMGj8mG,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Restrictions on Voting Rights of Holders of Preference Shares and Recovery of Voting Rights in Relation to the Non-Public Issuance of Offshore Preference Shares,pLXxpv8N,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Mechanism of Participation by Holders of Preference Shares in Dividend Distribution in Relation to the Non-Public Issuance of Domestic Preference Shares,j6Oojmql,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Compulsory Conversion in Relation to the Non-Public Issuance of Domestic Preference Shares,kXOpknZE,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Terms of Conditional Redemption in Relation to the Non-Public Issuance of Domestic Preference Shares,lEMqlo5r,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Restrictions on Voting Rights of Holders of Preference Shares and Recovery of Voting Rights in Relation to the Non-Public Issuance of Domestic Preference Shares,mNMrmpQr,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Order of Priority and Method of Liquidation in Relation to the Non-Public Issuance of Domestic Preference Shares,y2JKBGoP,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Rating Arrangement in Relation to the Non-Public Issuance of Domestic Preference Shares,zYxLDJvm,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Security for the Issuance of Preference Shares in Relation to the Non-Public Issuance of Domestic Preference Shares,AK90zGNP,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Term of Restrictions on Trade and Transfer of Preference Shares in Relation to the Non-Public Issuance of Domestic Preference Shares,B9RkAJNN,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Validity Period of the Resolution in Relation to the Non-Public Issuance of Domestic Preference Shares,DWJmDL1q,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Trading Arrangement in Relation to the Non-Public Issuance of Domestic Preference Shares,EW6nEM80,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Use of Proceeds in Relation to the Non-Public Issuance of Domestic Preference Shares,GWQpJOv8,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Matters Relating to the Authorization in Relation to the Non-Public Issuance of Domestic Preference Shares,JW7vMgyP,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Type of Securities to be Issued and Issue Size in Relation to the Non-Public Issuance of Offshore Preference Shares,gMQlOjZ3,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Par Value and Issue Price in Relation to the Non-Public Issuance of Offshore Preference Shares,j6OojmZl,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Term in Relation to the Non-Public Issuance of Offshore Preference Shares,kXOpkn8E,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Method of Issuance and Target Investors in Relation to the Non-Public Issuance of Offshore Preference Shares,lEMqloxr,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Mechanism of Participation by Holders of Preference Shares in Dividend Distribution in Relation to the Non-Public Issuance of Offshore Preference Shares,mNMrmpOr,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Compulsory Conversion in Relation to the Non-Public Issuance of Offshore Preference Shares,n6Nv0qxE,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Terms of Conditional Redemption in Relation to the Non-Public Issuance of Offshore Preference Shares,oX6worV3,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Order of Priority and Method of Liquidation in Relation to the Non-Public Issuance of Offshore Preference Shares,qLMyq07G,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Rating Arrangement in Relation to the Non-Public Issuance of Offshore Preference Shares,rVMzrx8K,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Security for the Issuance of Preference Shares in Relation to the Non-Public Issuance of Offshore Preference Shares,vL9EyBlX,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Use of Proceeds in Relation to the Non-Public Issuance of Offshore Preference Shares,lEMqloR5,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Lock-up Period in Relation to the Non-Public Issuance of Offshore Preference Shares,w7RGzDVM,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Validity Period of the Resolution in Relation to the Non-Public Issuance of Offshore Preference Shares,gMQlOjpY,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Trading/Listing Arrangement in Relation to the Non-Public Issuance of Offshore Preference Shares,kXOpkn25,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Method of Issuance and Target Investors in Relation to the Non-Public Issuance of Domestic Preference Shares,7VWQmrLr,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Term in Relation to the Non-Public Issuance of Domestic Preference Shares,6KzPlqRl,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Par Value and Issue Price in Relation to the Non-Public Issuance of Domestic Preference Shares,5K1Okp9v,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Type of Securities to be Issued and Issue Size in Relation to the Non-Public Issuance of Domestic Preference Shares,4GYNjoRn,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Issuance of Equity or Equity-Linked Securities without Preemptive Rights,3VKMgn2x,Shareholder
2014,gg,BANK OF CHINA LIMITED,BACHY,,1.0,-1,Miscellaneous -- Equity Related,Approve Matters of Authorization in Relation to the Non-Public Issuance of Offshore Preference Shares,mNMrmpqO,Shareholder
2014,gg,TIME WARNER INC.,TWX,Individual,0.083,0,Require Independent Board Chairman,Require Independent Board Chairman,MNMMoQXG,"Steiner, Kenneth"
2014,soc,"EXPEDIA, INC.",EXPE,public pension,1.0,1,Political Contributions Disclosure,Report on Political Contributions,j6EJEJvB,New York State Common Retirement Fund
2014,gg,DAVITA INC.,DVA,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,q6GGDDBr,"McRitchie, James"
2014,gg,ALLEGIANT TRAVEL COMPANY,ALGT,company,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,y2rM5qpg,Amalgamated Bank
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Increase Disclosure of Executive Compensation,Amend Articles to Require Disclosure of Individual Director and Executive Officer Compensation,LW2Lxp2w,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Miscellaneous,Amend Articles to Deny Reappointment of External Audit Firm,NXPGmY7K,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Add Language on Opposing Proposals and Amendment Proposals,Vn4jYJ01,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Add Language on the Length of Time for Explaining Shareholder Proposals,Wo50ZWjg,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Add Language on Advisory Votes,Xpgl1Ykm,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Establish Special Investigation Committee regarding Expansion into Ophthalmology-Pharma Business,Yqjm2V0p,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Establish Special Investigation Committee regarding Loss in Enterprise Value from Pentax Acquisition,Zrkn3Zp6,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Establish Technology Management Committee,13gN2VQj,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Amend Articles to Prohibit Creation of False Transcripts of General Shareholder Meeting Proceedings,3VkX4YOQ,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Amend Articles to Add Language on Say on Pay Proposals,2DEV9xQz,Shareholder
2014,gg,HOYA CORP.,HOCPY,,0.0,0,Require Independent Board Chairman,Amend Articles to Require a Non-Executive Board Chairman,MNMMoOMA,Shareholder
2014,gg,QUEBECOR INC.,QBCRF,,0.0,0,Require a Majority Vote for the Election of Directors,SP 2: Require a Majority Vote for the Election of Directors,pLQ767lQ,Shareholder
